hasfix,satellitesused,lat,lon,altitude,course,speedkmhr,humidity,temperature,bat,sensor_number,datetime
True,9,34.745390,-92.301133,109.10,265.92,2.13,44.28,34.29,3.88,2141,2023-08-19 23:24:26+00:00
True,9,34.745385,-92.301137,109.10,249.70,1.93,44.04,34.30,3.87,2141,2023-08-19 23:24:27+00:00
True,9,34.745383,-92.301138,109.20,249.70,0.91,43.95,34.33,3.87,2141,2023-08-19 23:24:28+00:00
True,9,34.745385,-92.301138,109.20,344.46,1.28,44.15,34.34,3.87,2141,2023-08-19 23:24:29+00:00
True,9,34.745392,-92.301137,109.20,356.62,2.80,44.06,34.34,3.87,2141,2023-08-19 23:24:30+00:00
True,9,34.745403,-92.301138,109.20,354.11,4.32,43.87,34.36,3.87,2141,2023-08-19 23:24:31+00:00
True,9,34.745428,-92.301132,108.90,2.45,14.06,43.83,34.39,3.87,2141,2023-08-19 23:24:32+00:00
True,9,34.745467,-92.301127,108.50,3.04,14.85,43.86,34.42,3.87,2141,2023-08-19 23:24:33+00:00
True,9,34.745508,-92.301122,108.10,1.17,15.67,43.83,34.46,3.87,2141,2023-08-19 23:24:34+00:00
True,8,34.745552,-92.301117,107.90,359.15,16.09,43.84,34.52,3.87,2141,2023-08-19 23:24:35+00:00
True,8,34.745595,-92.301120,107.50,356.60,17.61,43.77,34.58,3.87,2141,2023-08-19 23:24:36+00:00
True,9,34.745643,-92.301120,107.50,357.33,18.93,43.69,34.67,3.87,2141,2023-08-19 23:24:37+00:00
True,8,34.745698,-92.301117,107.30,0.97,20.72,43.53,34.74,3.87,2141,2023-08-19 23:24:38+00:00
True,9,34.745757,-92.301112,107.40,2.49,21.76,43.32,34.75,3.88,2141,2023-08-19 23:24:39+00:00
True,9,34.745812,-92.301112,107.20,358.63,22.41,43.39,34.77,3.88,2141,2023-08-19 23:24:40+00:00
True,9,34.745877,-92.301105,107.30,359.69,22.34,43.26,34.78,3.88,2141,2023-08-19 23:24:41+00:00
True,9,34.745937,-92.301103,107.70,356.36,22.04,43.03,34.82,3.87,2141,2023-08-19 23:24:42+00:00
True,9,34.745995,-92.301098,108.10,358.50,22.08,42.94,34.86,3.87,2141,2023-08-19 23:24:43+00:00
True,10,34.746055,-92.301097,108.30,359.44,24.06,42.94,34.89,3.88,2141,2023-08-19 23:24:44+00:00
True,9,34.746120,-92.301092,108.30,0.45,23.76,42.82,34.92,3.87,2141,2023-08-19 23:24:45+00:00
True,9,34.746180,-92.301087,108.70,1.06,21.28,42.71,34.93,3.87,2141,2023-08-19 23:24:46+00:00
True,9,34.746232,-92.301082,109.20,2.41,18.22,42.67,34.93,3.87,2141,2023-08-19 23:24:47+00:00
True,10,34.746282,-92.301078,109.80,1.33,19.80,42.66,34.93,3.87,2141,2023-08-19 23:24:48+00:00
True,10,34.746332,-92.301077,110.20,1.22,21.82,42.61,34.94,3.87,2141,2023-08-19 23:24:49+00:00
True,9,34.746393,-92.301075,110.60,1.74,25.32,42.60,34.93,3.87,2141,2023-08-19 23:24:50+00:00
True,9,34.746462,-92.301062,111.20,2.88,26.63,42.48,34.94,3.87,2141,2023-08-19 23:24:51+00:00
True,9,34.746535,-92.301052,112.00,1.44,28.61,42.41,34.94,3.87,2141,2023-08-19 23:24:52+00:00
True,10,34.746610,-92.301050,112.60,358.64,29.91,42.40,34.95,3.87,2141,2023-08-19 23:24:53+00:00
True,10,34.746687,-92.301050,113.20,0.02,29.97,42.36,34.97,3.87,2141,2023-08-19 23:24:54+00:00
True,10,34.746765,-92.301048,113.80,0.75,30.67,42.67,35.00,3.87,2141,2023-08-19 23:24:55+00:00
True,10,34.746847,-92.301045,114.20,0.10,31.65,42.68,35.04,3.87,2141,2023-08-19 23:24:56+00:00
True,10,34.746925,-92.301047,114.60,0.44,31.06,42.66,35.05,3.87,2141,2023-08-19 23:24:57+00:00
True,10,34.747003,-92.301045,114.70,1.06,30.41,42.72,35.07,3.87,2141,2023-08-19 23:24:58+00:00
True,10,34.747080,-92.301043,115.00,0.81,30.72,42.60,35.09,3.87,2141,2023-08-19 23:24:59+00:00
True,9,34.747155,-92.301043,115.10,0.20,30.61,42.45,35.09,3.87,2141,2023-08-19 23:25:00+00:00
True,10,34.747232,-92.301040,115.30,0.77,30.97,42.50,35.09,3.87,2141,2023-08-19 23:25:01+00:00
True,9,34.747307,-92.301032,115.70,4.79,30.17,42.39,35.11,3.87,2141,2023-08-19 23:25:02+00:00
True,9,34.747380,-92.301027,116.00,1.83,29.78,42.63,35.14,3.87,2141,2023-08-19 23:25:03+00:00
True,10,34.747450,-92.301032,116.40,0.91,28.08,42.66,35.14,3.87,2141,2023-08-19 23:25:04+00:00
True,10,34.747522,-92.301032,116.80,0.98,29.34,42.46,35.15,3.87,2141,2023-08-19 23:25:05+00:00
True,10,34.747593,-92.301028,117.30,3.42,29.34,42.58,35.17,3.87,2141,2023-08-19 23:25:06+00:00
True,10,34.747662,-92.301028,117.80,1.84,28.35,42.42,35.21,3.87,2141,2023-08-19 23:25:07+00:00
True,9,34.747727,-92.301030,118.80,358.92,27.84,42.10,35.25,3.87,2141,2023-08-19 23:25:08+00:00
True,10,34.747792,-92.301033,119.60,0.69,27.06,42.02,35.26,3.87,2141,2023-08-19 23:25:09+00:00
True,9,34.747858,-92.301033,120.20,359.00,27.17,41.99,35.29,3.87,2141,2023-08-19 23:25:10+00:00
True,9,34.747925,-92.301033,120.80,1.38,27.24,41.89,35.28,3.87,2141,2023-08-19 23:25:11+00:00
True,9,34.747992,-92.301033,121.40,0.16,28.21,41.99,35.29,3.87,2141,2023-08-19 23:25:12+00:00
True,9,34.748060,-92.301035,122.00,359.40,28.69,41.98,35.29,3.87,2141,2023-08-19 23:25:13+00:00
True,10,34.748128,-92.301035,122.60,1.27,28.74,41.99,35.28,3.87,2141,2023-08-19 23:25:14+00:00
True,10,34.748195,-92.301038,123.40,358.81,27.22,41.86,35.26,3.87,2141,2023-08-19 23:25:15+00:00
True,9,34.748255,-92.301045,124.00,355.45,24.54,41.83,35.24,3.87,2141,2023-08-19 23:25:16+00:00
True,9,34.748305,-92.301050,124.70,356.57,20.39,41.91,35.24,3.87,2141,2023-08-19 23:25:17+00:00
True,10,34.748350,-92.301053,125.40,358.93,19.61,41.98,35.24,3.87,2141,2023-08-19 23:25:18+00:00
True,9,34.748398,-92.301052,125.90,1.04,20.32,41.84,35.24,3.87,2141,2023-08-19 23:25:19+00:00
True,10,34.748448,-92.301050,126.50,3.07,22.21,41.77,35.24,3.87,2141,2023-08-19 23:25:20+00:00
True,9,34.748503,-92.301047,127.10,3.47,23.65,42.04,35.24,3.87,2141,2023-08-19 23:25:21+00:00
True,9,34.748558,-92.301040,127.70,4.63,24.48,41.91,35.24,3.88,2141,2023-08-19 23:25:22+00:00
True,9,34.748618,-92.301037,128.20,2.03,26.02,41.94,35.21,3.87,2141,2023-08-19 23:25:23+00:00
True,9,34.748682,-92.301035,128.80,0.21,26.87,41.99,35.20,3.87,2141,2023-08-19 23:25:24+00:00
True,9,34.748747,-92.301038,129.40,358.29,26.00,41.87,35.20,3.87,2141,2023-08-19 23:25:25+00:00
True,10,34.748810,-92.301042,130.00,359.33,24.46,42.04,35.18,3.87,2141,2023-08-19 23:25:26+00:00
True,10,34.748872,-92.301042,130.60,360.00,23.52,42.36,35.15,3.87,2141,2023-08-19 23:25:27+00:00
True,9,34.748935,-92.301040,131.20,0.80,25.59,42.56,35.14,3.87,2141,2023-08-19 23:25:28+00:00
True,10,34.749003,-92.301035,131.80,3.53,26.54,42.36,35.15,3.87,2141,2023-08-19 23:25:29+00:00
True,10,34.749067,-92.301033,132.40,2.46,26.13,42.37,35.14,3.87,2141,2023-08-19 23:25:30+00:00
True,9,34.749130,-92.301030,133.10,3.41,26.13,42.29,35.12,3.87,2141,2023-08-19 23:25:31+00:00
True,10,34.749192,-92.301023,133.70,3.32,24.82,42.49,35.10,3.87,2141,2023-08-19 23:25:32+00:00
True,10,34.749257,-92.301023,134.30,359.90,26.15,42.51,35.08,3.87,2141,2023-08-19 23:25:33+00:00
True,10,34.749317,-92.301025,134.90,359.23,24.30,42.48,35.07,3.87,2141,2023-08-19 23:25:34+00:00
True,10,34.749378,-92.301025,135.40,359.49,24.15,42.52,35.08,3.87,2141,2023-08-19 23:25:35+00:00
True,10,34.749445,-92.301025,135.90,358.99,26.58,42.50,35.08,3.87,2141,2023-08-19 23:25:36+00:00
True,10,34.749517,-92.301025,136.50,358.03,27.85,42.68,35.05,3.87,2141,2023-08-19 23:25:37+00:00
True,9,34.749590,-92.301017,137.00,0.86,29.45,42.72,35.03,3.87,2141,2023-08-19 23:25:38+00:00
True,10,34.749663,-92.301013,137.60,0.45,28.87,42.62,35.02,3.87,2141,2023-08-19 23:25:39+00:00
True,10,34.749737,-92.301012,138.10,0.59,28.35,42.62,34.99,3.87,2141,2023-08-19 23:25:40+00:00
True,9,34.749803,-92.301000,138.70,0.55,26.69,42.32,35.02,3.87,2141,2023-08-19 23:25:41+00:00
True,10,34.749873,-92.300993,139.30,0.25,27.65,42.42,35.00,3.87,2141,2023-08-19 23:25:42+00:00
True,10,34.749943,-92.300993,139.90,0.34,28.19,42.27,34.97,3.87,2141,2023-08-19 23:25:43+00:00
True,10,34.750017,-92.300992,140.40,359.73,28.32,42.29,34.94,3.87,2141,2023-08-19 23:25:44+00:00
True,10,34.750092,-92.300993,140.90,358.80,29.74,42.32,34.91,3.86,2141,2023-08-19 23:25:45+00:00
True,10,34.750168,-92.300990,141.30,0.31,29.84,42.29,34.89,3.87,2141,2023-08-19 23:25:46+00:00
True,9,34.750242,-92.300977,141.80,1.66,28.08,42.51,34.87,3.87,2141,2023-08-19 23:25:47+00:00
True,10,34.750308,-92.300970,142.20,3.09,24.82,42.64,34.86,3.87,2141,2023-08-19 23:25:48+00:00
True,10,34.750367,-92.300965,142.50,3.29,22.41,42.80,34.87,3.87,2141,2023-08-19 23:25:49+00:00
True,9,34.750418,-92.300960,142.60,0.36,20.58,42.78,34.86,3.87,2141,2023-08-19 23:25:50+00:00
True,9,34.750467,-92.300957,142.70,0.37,17.93,42.70,34.87,3.87,2141,2023-08-19 23:25:51+00:00
True,9,34.750507,-92.300958,142.70,355.13,14.72,42.67,34.87,3.87,2141,2023-08-19 23:25:52+00:00
True,9,34.750542,-92.300958,142.80,1.55,12.78,42.60,34.87,3.87,2141,2023-08-19 23:25:53+00:00
True,9,34.750573,-92.300957,142.90,357.64,10.46,42.69,34.88,3.87,2141,2023-08-19 23:25:54+00:00
True,9,34.750590,-92.300958,143.00,357.64,4.57,42.48,34.89,3.87,2141,2023-08-19 23:25:55+00:00
True,9,34.750603,-92.300958,143.10,357.64,3.17,42.58,34.93,3.87,2141,2023-08-19 23:25:56+00:00
True,10,34.750613,-92.300957,143.40,357.64,4.22,42.59,34.97,3.87,2141,2023-08-19 23:25:57+00:00
True,9,34.750632,-92.300943,143.60,38.53,8.72,42.47,35.02,3.87,2141,2023-08-19 23:25:58+00:00
True,10,34.750650,-92.300915,143.80,53.21,12.59,42.54,35.04,3.87,2141,2023-08-19 23:25:59+00:00
True,9,34.750670,-92.300872,144.00,60.39,15.96,42.55,35.08,3.87,2141,2023-08-19 23:26:00+00:00
True,10,34.750680,-92.300813,144.10,72.59,18.56,42.55,35.13,3.87,2141,2023-08-19 23:26:01+00:00
True,9,34.750685,-92.300675,144.80,88.77,33.76,42.53,35.18,3.87,2141,2023-08-19 23:26:02+00:00
True,9,34.750672,-92.300548,144.80,92.60,39.56,42.36,35.26,3.87,2141,2023-08-19 23:26:03+00:00
True,10,34.750660,-92.300407,145.00,94.49,45.32,42.21,35.31,3.87,2141,2023-08-19 23:26:04+00:00
True,9,34.750652,-92.300250,145.00,94.06,50.49,41.96,35.34,3.87,2141,2023-08-19 23:26:05+00:00
True,9,34.750642,-92.300083,145.00,93.38,54.17,42.03,35.31,3.87,2141,2023-08-19 23:26:06+00:00
True,9,34.750643,-92.299888,142.90,92.38,56.73,41.89,35.30,3.87,2141,2023-08-19 23:26:07+00:00
True,9,34.750638,-92.299715,142.80,91.06,56.69,41.73,35.41,3.87,2141,2023-08-19 23:26:08+00:00
True,9,34.750633,-92.299540,142.70,93.01,59.32,41.70,35.47,3.87,2141,2023-08-19 23:26:09+00:00
True,10,34.750625,-92.299363,142.50,93.22,57.45,41.66,35.61,3.87,2141,2023-08-19 23:26:10+00:00
True,10,34.750618,-92.299185,142.30,92.83,59.32,41.33,35.72,3.87,2141,2023-08-19 23:26:11+00:00
True,10,34.750610,-92.299003,142.00,92.63,58.73,41.13,35.69,3.87,2141,2023-08-19 23:26:12+00:00
True,10,34.750603,-92.298823,141.70,93.32,58.65,41.11,35.60,3.87,2141,2023-08-19 23:26:13+00:00
True,11,34.750595,-92.298648,141.40,93.26,56.62,41.20,35.58,3.87,2141,2023-08-19 23:26:14+00:00
True,10,34.750592,-92.298482,141.20,92.12,53.37,41.13,35.70,3.87,2141,2023-08-19 23:26:15+00:00
True,10,34.750583,-92.298327,140.80,94.98,49.08,41.08,35.77,3.87,2141,2023-08-19 23:26:16+00:00
True,10,34.750573,-92.298188,140.20,98.14,44.00,41.28,35.71,3.87,2141,2023-08-19 23:26:17+00:00
True,10,34.750557,-92.298063,139.70,99.77,38.91,41.16,35.77,3.87,2141,2023-08-19 23:26:18+00:00
True,11,34.750538,-92.297955,139.30,102.07,33.84,41.01,35.79,3.87,2141,2023-08-19 23:26:19+00:00
True,11,34.750522,-92.297863,139.00,104.66,29.74,40.85,35.72,3.87,2141,2023-08-19 23:26:20+00:00
True,11,34.750502,-92.297785,138.60,112.15,25.11,40.88,35.68,3.87,2141,2023-08-19 23:26:21+00:00
True,11,34.750483,-92.297725,138.10,113.66,20.35,40.92,35.65,3.87,2141,2023-08-19 23:26:22+00:00
True,10,34.750472,-92.297683,137.80,108.24,14.69,40.93,35.64,3.87,2141,2023-08-19 23:26:23+00:00
True,10,34.750467,-92.297655,137.40,99.45,10.35,40.74,35.64,3.87,2141,2023-08-19 23:26:24+00:00
True,10,34.750468,-92.297683,136.30,99.45,3.69,40.88,35.63,3.88,2141,2023-08-19 23:26:25+00:00
True,10,34.750472,-92.297683,135.80,99.45,0.07,40.88,35.62,3.87,2141,2023-08-19 23:26:26+00:00
True,11,34.750472,-92.297673,136.10,99.45,0.22,40.89,35.61,3.87,2141,2023-08-19 23:26:27+00:00
True,11,34.750468,-92.297660,136.00,99.45,0.41,40.89,35.59,3.87,2141,2023-08-19 23:26:28+00:00
True,10,34.750462,-92.297638,135.70,99.45,0.61,41.00,35.58,3.87,2141,2023-08-19 23:26:29+00:00
True,10,34.750457,-92.297608,135.60,99.07,12.00,40.97,35.57,3.87,2141,2023-08-19 23:26:30+00:00
True,10,34.750457,-92.297558,135.40,83.43,16.89,41.05,35.56,3.87,2141,2023-08-19 23:26:31+00:00
True,10,34.750468,-92.297508,135.20,68.66,16.43,40.90,35.57,3.87,2141,2023-08-19 23:26:32+00:00
True,10,34.750490,-92.297462,135.10,56.26,17.50,40.99,35.57,3.87,2141,2023-08-19 23:26:33+00:00
True,11,34.750517,-92.297420,134.90,52.72,16.85,40.92,35.55,3.87,2141,2023-08-19 23:26:34+00:00
True,10,34.750543,-92.297378,134.70,52.70,16.72,40.96,35.51,3.86,2141,2023-08-19 23:26:35+00:00
True,10,34.750565,-92.297335,134.50,62.94,16.26,41.09,35.48,3.87,2141,2023-08-19 23:26:36+00:00
True,10,34.750580,-92.297285,134.30,74.45,16.80,41.06,35.45,3.87,2141,2023-08-19 23:26:37+00:00
True,11,34.750593,-92.297212,131.10,83.89,19.11,41.05,35.43,3.87,2141,2023-08-19 23:26:38+00:00
True,11,34.750592,-92.297148,131.00,91.82,20.24,41.21,35.44,3.87,2141,2023-08-19 23:26:39+00:00
True,10,34.750587,-92.297080,130.80,95.84,23.37,41.18,35.46,3.87,2141,2023-08-19 23:26:40+00:00
True,11,34.750582,-92.297005,130.70,93.49,24.37,41.14,35.45,3.87,2141,2023-08-19 23:26:41+00:00
True,10,34.750578,-92.296927,130.50,91.94,25.02,41.13,35.50,3.87,2141,2023-08-19 23:26:42+00:00
True,10,34.750573,-92.296850,130.30,94.16,25.04,41.07,35.53,3.87,2141,2023-08-19 23:26:43+00:00
True,11,34.750570,-92.296777,130.10,91.97,22.91,41.16,35.56,3.87,2141,2023-08-19 23:26:44+00:00
True,10,34.750567,-92.296717,129.80,94.49,18.08,41.06,35.62,3.87,2141,2023-08-19 23:26:45+00:00
True,11,34.750565,-92.296672,129.50,91.56,12.93,40.85,35.66,3.87,2141,2023-08-19 23:26:46+00:00
True,11,34.750563,-92.296643,129.30,86.94,7.46,40.94,35.69,3.87,2141,2023-08-19 23:26:47+00:00
True,11,34.750567,-92.296622,129.20,68.27,6.70,40.82,35.73,3.87,2141,2023-08-19 23:26:48+00:00
True,11,34.750573,-92.296600,128.90,61.15,7.83,40.84,35.73,3.87,2141,2023-08-19 23:26:49+00:00
True,10,34.750588,-92.296577,128.70,44.56,9.45,40.77,35.74,3.87,2141,2023-08-19 23:26:50+00:00
True,10,34.750612,-92.296560,128.40,24.02,11.56,40.83,35.73,3.87,2141,2023-08-19 23:26:51+00:00
True,9,34.750642,-92.296550,128.20,12.13,13.15,41.04,35.71,3.87,2141,2023-08-19 23:26:52+00:00
True,11,34.750678,-92.296543,128.10,5.74,15.43,41.00,35.67,3.87,2141,2023-08-19 23:26:53+00:00
True,11,34.750718,-92.296538,127.90,4.07,16.48,41.00,35.64,3.87,2141,2023-08-19 23:26:54+00:00
True,10,34.750785,-92.296508,128.30,5.40,20.24,40.96,35.60,3.87,2141,2023-08-19 23:26:55+00:00
True,11,34.750837,-92.296505,128.20,2.27,21.08,41.00,35.55,3.87,2141,2023-08-19 23:26:56+00:00
True,11,34.750895,-92.296505,128.00,359.74,23.37,41.16,35.50,3.86,2141,2023-08-19 23:26:57+00:00
True,11,34.750957,-92.296502,127.90,1.68,24.69,41.40,35.44,3.87,2141,2023-08-19 23:26:58+00:00
True,11,34.751022,-92.296498,127.80,2.40,25.54,41.30,35.42,3.87,2141,2023-08-19 23:26:59+00:00
True,11,34.751088,-92.296497,127.60,1.69,26.93,41.70,35.40,3.87,2141,2023-08-19 23:27:00+00:00
True,10,34.751160,-92.296493,127.50,2.88,28.54,42.00,35.39,3.87,2141,2023-08-19 23:27:01+00:00
True,10,34.751233,-92.296488,127.40,1.15,29.26,41.92,35.40,3.87,2141,2023-08-19 23:27:02+00:00
True,10,34.751307,-92.296483,127.40,2.18,28.41,42.02,35.43,3.87,2141,2023-08-19 23:27:03+00:00
True,11,34.751380,-92.296477,127.30,4.07,29.06,42.04,35.41,3.87,2141,2023-08-19 23:27:04+00:00
True,11,34.751457,-92.296470,127.30,3.51,29.95,42.11,35.37,3.87,2141,2023-08-19 23:27:05+00:00
True,10,34.751533,-92.296465,127.30,2.02,30.06,42.19,35.35,3.87,2141,2023-08-19 23:27:06+00:00
True,10,34.751628,-92.296445,128.10,2.03,31.47,42.08,35.35,3.87,2141,2023-08-19 23:27:07+00:00
True,11,34.751707,-92.296443,128.30,1.31,31.98,42.07,35.38,3.87,2141,2023-08-19 23:27:08+00:00
True,11,34.751790,-92.296440,128.60,359.86,32.10,42.05,35.40,3.87,2141,2023-08-19 23:27:09+00:00
True,10,34.751868,-92.296438,128.80,2.36,31.69,41.94,35.43,3.87,2141,2023-08-19 23:27:10+00:00
True,10,34.751943,-92.296438,129.00,1.36,29.80,41.87,35.44,3.87,2141,2023-08-19 23:27:11+00:00
True,11,34.752017,-92.296437,129.30,2.21,29.47,41.89,35.42,3.87,2141,2023-08-19 23:27:12+00:00
True,11,34.752088,-92.296435,129.60,2.57,29.43,42.10,35.43,3.87,2141,2023-08-19 23:27:13+00:00
True,11,34.752158,-92.296433,129.80,1.33,28.34,41.99,35.46,3.87,2141,2023-08-19 23:27:14+00:00
True,11,34.752228,-92.296437,130.20,359.79,28.45,41.81,35.46,3.87,2141,2023-08-19 23:27:15+00:00
True,10,34.752298,-92.296437,130.40,0.31,28.11,41.78,35.43,3.87,2141,2023-08-19 23:27:16+00:00
True,11,34.752365,-92.296437,130.70,2.92,27.32,41.82,35.39,3.87,2141,2023-08-19 23:27:17+00:00
True,11,34.752430,-92.296433,131.00,3.59,26.69,41.86,35.36,3.87,2141,2023-08-19 23:27:18+00:00
True,11,34.752492,-92.296433,131.30,1.82,25.84,41.86,35.36,3.87,2141,2023-08-19 23:27:19+00:00
True,11,34.752557,-92.296433,131.60,0.62,25.91,42.01,35.34,3.87,2141,2023-08-19 23:27:20+00:00
True,10,34.752622,-92.296433,131.70,359.85,25.19,42.07,35.31,3.87,2141,2023-08-19 23:27:21+00:00
True,10,34.752683,-92.296433,131.90,0.81,24.52,42.03,35.31,3.87,2141,2023-08-19 23:27:22+00:00
True,11,34.752747,-92.296433,132.20,359.92,25.69,42.10,35.30,3.86,2141,2023-08-19 23:27:23+00:00
True,11,34.752812,-92.296430,132.40,4.42,25.74,42.05,35.29,3.86,2141,2023-08-19 23:27:24+00:00
True,10,34.752892,-92.296412,131.90,3.78,26.50,42.12,35.27,3.87,2141,2023-08-19 23:27:25+00:00
